"# 3 - 890 YONGE ST Toronto, ON",Toronto,159000
"3748 Bathurst St Toronto, ON",Wilson Heights,289000
"Lt 13B HALLIDAY DR Tavistock, ON",Tavistock,419100
"1252 COUNTY ROAD 2 MAITLAND, ON",Brockville,239900
"2403 Susquehanna Court Oakville, ON",Oakville,629900
"#Ph5 - 1300 Bloor St Mississauga, ON",Dixie,959900
"1007 Racoon Rd Gravenhurst, ON",Gravenhurst,62500
"#533 - 525 Wilson Ave Toronto, ON",Wilson Heights,329900
"LOT 25 HERITAGE CRES Verner, ON",Verner,19000
"6 Ryder Cres Ajax, ON",Ajax,588888
"#2709 - 1 BLOOR ST Toronto, ON",Brockton Village,719900
"85 HAXBY PRIVATE Ottawa, ON",Greenboro East,189900
"#41 - 9130 Bathurst Ave Vaughan, ON",Maple,999990
"1 ATKINS Avenue Kirkland Lake, ON",Kirkland Lake,429999
"4537 HAWTHORNE ROAD Ottawa, ON",Greenbelt,694900
"256 EAST 25TH Street Hamilton, ON",East Hamilton,289900
"118 Glen Long Ave Toronto, ON",Glen Park,1679900
"1105 TRUMAN Avenue Oakville, ON",Castle Green,2198888
"40 CULVER Court London, ON",Argyle,189900
"#13 - 1415 KENNEDY RD Toronto, ON",Dorset Park,688888
"8508 #20 REGIONAL Road West Lincoln, ON",Caistor Centre,1399000
"17P Victoria St Sundridge, ON",Sundridge,699900
"260 Granite Hill Road Cambridge, ON",Fiddlesticks,699900
"1452 INUIT TR Mississauga, ON",Meadowvale Village,609900
"204 VANIER Drive Kitchener, ON",Vanier,374900
"114721 Grey Road 3 West Grey, ON",Elmwood,149900
"GORDON LAKE OLD SOO RD GORDON LAKE OLD SOO RD Bruce Mines, ON",Bruce Mines,249000
"2031 PENNYROYAL ST|Unit 31 London, ON",Fanshawe,284900
"1053 LEMAR RD Newmarket, ON",Newmarket,1270000
"208 Crystal Bay Amherstburg, ON",Amherstburg,379900
"#506 - 169 Fort York Blvd Toronto, ON",Niagara,368900
"2286 Woodfield Rd Oakville, ON",West Oak Trails,1100000
"2644 LLOYD GEORGE Windsor, ON",Fontainbleu,139500
"#301 - 199 Front St Belleville, ON",Belleville,187200
"161 OAKRIDGE BOULEVARD Ottawa, ON",Crestview - Meadowlands,409900
"1253 SHILLINGTON AVENUE Ottawa, ON",Carlington,499000
"24 Martin Rd Clarington, ON",Bowmanville,1100000
"254 Moore St Tmmins, ON",South Porcupine,199900
"2625 REGINA STREET UNIT#607 Ottawa, ON",Woodroffe - Lincoln Heights,174900
"13572 BAYVIEW AVE Richmond Hill, ON",Richmond Hill,3500000
"623 Goodwin Terr Peterborough, ON",Peterborough,524900
"38 ESSEX Street London, ON",West London,349500
"5290 Kelly Rd Hamilton Township, ON",Gores Landing,789000
"10 CARSLAKE CRES Toronto, ON",Bendale,799000
"#305 - 199 Front St Belleville, ON",Belleville,201500
"50 Arjay Cres Toronto, ON",Toronto,5880000
"910 Sylvia St Oshawa, ON",Lakeview,275000
"1030 SECOND ST Espanola, ON",Espanola,189900
"160 LIVINGSTONE ST W Barrie, ON",Barrie,399900
"4569 IVY ACRES ROAD Arnprior, ON",Arnprior,389000
"7614 FALLOWFIELD ROAD S Ottawa, ON",Stittsville,180000
"#710 - 130 Neptune Dr Toronto, ON",Englemount - Lawrence,279000
"2237 KENNETH Crescent Burlington, ON",Burlington,659900
"2068 FALLING GREEN DR Oakville, ON",West Oak Trails,1338000
"#4 - 116 WOODLAWN RD E Guelph, ON",Waverley,359900
"#217 - 330 PHILLIP ST Waterloo, ON",Waterloo,339000
"30 BATES CRT Barrie, ON",Barrie,319888
"19 A YONGE ST N|Unit 104 Elmvale, ON",Elmvale,237904
"414 Pearl Street Burlington, ON",Burlington,259900
"1262 FAIRWAY DRIVE Ottawa, ON",Manotick,419900
"#39 - 1532 Lancaster Dr Oakville, ON",Oakville,498800
"Pt 5 CALVIN ROAD Haley Station, ON",Haley Station,19500
"550 St Andrew Street E Fergus, ON",Fergus,850000
"89 EASTVILLE AVE Toronto, ON",Cliffcrest,679900
"1520 OUELLETTE Windsor, ON",South Central,399000
"#11 - 806 ROSSLAND RD Ajax, ON",Ajax,679000
"#516 -51- 4789 YONGE ST Toronto, ON",Willowdale,2999888
"457 Lana Terr Mississauga, ON",Mississauga,599900
"4 5852 FRONTENAC Street Niagara Falls, ON",Niagara Falls,149000
"#609 - 7405 Goreway Dr Mississauga, ON",Malton,224900
"3616 DUFFERIN ST Toronto, ON",Wilson Heights,60000
"#658 - 151 DAN LECKIE WAY Toronto, ON",Toronto,599900
"#808 - 2 COVINGTON RD Toronto, ON",Englemount - Lawrence,539000
"1919 SPINDLEWOOD ST Kingston, ON",Cataraqui Westbrook,288800
"734 ST LAURENT BOULEVARD Ottawa, ON",Vanier,297500
"7641 Charnwood Avenue Niagara Falls, ON",Niagara Falls,404900
"30 ELEVENTH Street Earlton, ON",Earlton,230000
"304 279 CHANDLER Drive Kitchener, ON",Laurentian Hills,134900
"#141 - 2645 JANE ST Toronto, ON",Downsview,169000
"5327 UPPER MIDDLE Road Burlington, ON",Burlington,0
"38 Pennington Pl Brampton, ON",Brampton,949900
"233 JOHN STREET Eganville, ON",Eganville,199000
"2284 ROXBOROUGH Windsor, ON",South Cameron,544900
"50 MARTIN RD Clarington, ON",Bowmanville,2995000
"36 Lee Centre Dr Toronto, ON",Woburn,10000
"286 HAMILTON Drive Ancaster, ON",Ancaster,439900
"236 Nairn Ave Toronto, ON",Earlscourt,2355000
"1076 BLASDELL AVENUE Ottawa, ON",Rockcliffe - Manor Park,229900
"10 Vista Humber Dr Toronto, ON",Humber Heights - Westmount,999888
"3175 PETER Windsor, ON",Sandwich,149000
"6 PARMALEA CRESCENT Ottawa, ON",Merivale Gardens - Grenfell Glen - Pineglen - Country Place,769000
"212 MCNAY Street London, ON",Huron Heights,234900
"#1410 - 240 Scarlett Rd Toronto, ON",Rockcliffe - Smythe,458000
"186 Regina Street Waterloo, ON",Waterloo,800000
"465 Dolshire St Kingston, ON",Kingston,364500
"#1207 - 70 Forest Manor Rd Toronto, ON",Henry Farm,364900
"103 GLEN LAKE BV Collingwood, ON",Collingwood,55900
"472 - 220 GORD CANNING Drive The Blue Mountains, ON",The Blue Mountains,299900
"149 PORT ROYAL AVE Vaughan, ON",Vaughan,1350000
"519 Vyner Crescent Oakville, ON",West Oakville,758000
"483 BOB-O-LINK RD Mississauga, ON",Mississauga,3399900
"14 CONCESSION ST W Clarington, ON",Bowmanville,929000
"#2002 - 2 Anndale Dr Toronto, ON",Willowdale,605900
"201 GEORGIAN DR Barrie, ON",Barrie,154900
"119 Burgundy Dr Oakville, ON",Oakville,4988000
"76 BLACK BEAR WAY Stittsville, ON",Stittsville,439900
"4660 NORTHWOODS DR Woodlawn, ON",Ottawa,290000
"#407 - 105 THE QUEENSWAY AVE Toronto, ON",Swansea,269900
"#917 - 103 The Queensway Ave Toronto, ON",Swansea,25
"55 King Ave Clarington, ON",Newcastle,1199000
"114 ANDERSON AVE Markham, ON",Greensborough,259000
"1 WAINWRIGHT AVE Richmond Hill, ON",Richmond Hill,1990000
"#506 - 1060 SHEPPARD AVE W Toronto, ON",Downsview,340000
"RANKIN ISL RANKIN ISL Gravenhurst, ON",Gravenhurst,495000
"6710 Drummond Road Niagara Falls, ON",Niagara Falls,12
"365 River Oak Place Waterloo, ON",Waterloo,1749900
"19 HAVILAND CIRC Brampton, ON",Brampton,819900
"1516 Pennel Dr Oshawa, ON",Taunton,475000
"53 Sumac Terr Belleville, ON",Belleville,359900
"4 PHEASANT TL Barrie, ON",Barrie,232500
"1162 SANDBAR ST London, ON",Hyde Park,438075
"349 Raymerville Dr Markham, ON",Markham,948800
"1392 ST. LUKE Windsor, ON",East Windsor,189000
"#601 - 80 MILL ST Toronto, ON",Toronto,524900
"#603 - 30 Old Mill Rd Toronto, ON",Old Mill,1525000
"40 Hawthorne Rd Toronto, ON",Richview,850000
"#904 - 2900 Battleford Rd Mississauga, ON",Mississauga,234900
"100 VICTORIA Street Dundas, ON",Dundas,742900
"47 EDGEHILL Drive Guelph, ON",Exhibition Park,439900
"6463 ASTON ROAD Ottawa, ON",Manotick,849990
"3289 Summerset Court Oakville, ON",Bronte,1250000
"85769 BEECROFT LINE Wingham, ON",Wingham,975000
"2006 PORTWAY AVE Mississauga, ON",Mississauga,1298800
"3 Shady Lane Cambridge, ON",Agassiz,74000
"30 DODDS SQ Clarington, ON",Bowmanville,339900
"2596 TOKALA TL London, ON",Fox Hollow,399000
"68 Matchedash St Orillia, ON",Orillia,189900
"3 BRADLEY Street Chesley, ON",Chesley,244900
"11950 REGIONAL RD 1 RD Uxbridge, ON",Uxbridge,349999
"#910 - 75 EAST LIBERTY ST Toronto, ON",Liberty Village,379900
"#210 - 1490 BISHOPS GATE Oakville, ON",Glen Abbey,399900
"2565 PIERRETTE DRIVE Cumberland, ON",Cumberland - Estates,399900
"2072 COLE HILL RD GLENBURNIE, ON",Kingston,599000
"939 California Windsor, ON",University,134900
"27 CHATSWORTH Crescent Waterdown, ON",Waterdown,459900
"119 WATER Street S Kitchener, ON",Victoria Park,474900
"1209 MUSKOKA BEACH RD|Unit 26-S Gravenhurst, ON",Gravenhurst,39000
"44 ROMEO ST Toronto, ON",Maple Leaf,1500000
"#4 - 432 Kenneth Ave Toronto, ON",Willowdale,469000
"88 CLARENDON Crescent London, ON",White Oaks,479900
"118 Fairglen Ave Toronto, ON",L'Amoreaux,1999000
"#503 - 370 Highway 7 Richmond Hill, ON",Richmond Hill,271800
"755 Bridge Street Waterloo, ON",Waterloo,2500
"477 Florence Windsor, ON",East Riverside,49900
"840 DULANEY Drive London, ON",White Oaks,5
"#1601 - 360 SQUARE ONE DR Mississauga, ON",Mississauga,249900
"#1007 - 36 LISGAR ST Toronto, ON",Little Portugal,355000
"#218 - 650 QUEENS QUAY Toronto, ON",Niagara,379800
"135 SILVER ROSE CRES Markham, ON",Cachet,1998000
"1252 WATERDOWN RD Burlington, ON",Burlington,634900
"119 WELLINGTON ST Shelburne, ON",Shelburne,399900
"#37 - 3025 Cedarglen Gate Mississauga, ON",Mississauga,399900
"7006 CLAYTON WA London, ON",London,774900
"220 Lebreton Street Ottawa, ON",Centretown West,3800000
"440 HURONTARIO Street Collingwood, ON",Collingwood,229900
"12 LASKAY CRES Toronto, ON",Jane and Finch,689900
"2332 RUMNEY RD Midland, ON",Midland,599900
"108 MILLSON CRES Saint Marys, ON",Saint Marys,389900
"4 PARK RD Whitby, ON",Macedonian Village,699649
"5620 ROCKDALE ROAD NE UNIT#L62 Vars, ON",Navan - Vars,139900
"232 UNION (MADOC) Road Madoc, ON",Brampton,249900
"1700 Wilson Ave Toronto, ON",Downsview,269000
"84 3600 Colonial Drive Mississauga, ON",Erin Mills,449000
"1087 Kestell Blvd Oakville, ON",Oakville,1799000
"#1 - 8917 The Gore Rd Brampton, ON",Brampton,349900
"555 York St London, ON",Central London,12
"222 Milkweed Way Oakville, ON",Bronte,1249000
"110 MILLER DR Hamilton, ON",Ancaster,1300000
"#2 - 4823 THOMAS ALTON BLVD W Burlington, ON",Burlington,574900
"1440 HERON ROAD UNIT#312 Ottawa, ON",Ledbury - Heron Gate - Ridgemont - Elmwood,164900
"#2208 - 3650 Kaneff Cres Mississauga, ON",Mississauga,450000
"21 FAIRBANKS ST Oshawa, ON",Central Oshawa,469900
"804 SCOTT Street Fort Frances, ON",Fort Frances,359900
". Braniff Rd Bruce Mines, ON",Bruce Mines,59900
"44 Barkwood Cres Toronto, ON",Hillcrest Village,17
"29 0 MAIN ST E Otterville, ON",Otterville,152290
"2082 ST. ANNE Tecumseh, ON",Windsor,429900
"57 Jeffrey Dr Guelph, ON",Guelph,475000
"8660 Concession 4 Rd Uxbridge, ON",Sandford,1950000
"536 Brookmill Crescent Waterloo, ON",Laurelwood,549000
"67 PIDGEON ST Toronto, ON",Clairlea - Birchmount,634900
"132 DALEWOOD Avenue Hamilton, ON",Ainslie Wood East,429000
"14 HIGH POINT Court The Blue Mountains, ON",The Blue Mountains,169000
"211 REGAL Drive London, ON",Huron Heights,198880
"#623 - 1030 KING ST W Toronto, ON",Niagara,399900
"977 Lillian St Toronto, ON",Newtonbrook,1880000
"70 TOZER CRES Ajax, ON",Ajax,599000
"379 LAUZON Road Windsor, ON",Riverside,142999
"248 ADAIR Avenue Hamilton, ON",McQuesten West,374900
"4558 SIXTH Avenue Niagara Falls, ON",Niagara Falls,174900
"1201 - 353 COMMISSIONERS Road West London, ON",Southcrest,182000
"506 KEITH CRESCENT Ottawa, ON",Orléans,479900
"159 KENSINGTON Avenue Hamilton, ON",Crown Point West,199900
"5514 Walkers Line Burlington, ON",Burlington,8800000
"281 Labrador Dr Oshawa, ON",Donevan,375000
"66 PROMENADE AVENUE Ottawa, ON",Merivale Gardens - Grenfell Glen - Pineglen - Country Place,600000
"3373 MCCARTHY ROAD Ottawa, ON",Hunt Club East - Western Community,499900
"#4 - 177 Toronto St Uxbridge, ON",Uxbridge,459000
"2416 HEADON RD Burlington, ON",Burlington,899900
"178 MACPHERSON WAY Perth, ON",Balderson,72900
"1890 La Chapelle Street Ottawa, ON",Orléans,352000
"3484 Eglinton Ave Mississauga, ON",Erin Mills,739900
"79 Water St Chelmsford, ON",Chelmsford,329900
"12511 Kimberly Dr Tecumseh, ON",Windsor,379900
"LOT 8 MAPLEBUSH TRAIL Perth, ON",Perth,99000
"107 Caulder Drive Oakville, ON",Oakville,2099000
"#106 - 60 Douro St Toronto, ON",King West Village,399900
"1807 BEACHBURG ROAD Beachburg, ON",Beachburg,157900
"817 ELINOR Windsor, ON",East Riverside,149900
"3545 Walker Windsor, ON",Devonshire Heights,759900
"78 Highland St Haliburton, ON",Haliburton,249000
"#305 - 9 Burnhamthorpe Cres Toronto, ON",Islington,598000
"#Ph5 - 9090 Yonge St Richmond Hill, ON",Richmond Hill,719000
"4136 WOLFE POINT WAY Ottawa, ON",Ottawa,474900
"29 OTTAWA STREET Chalk River, ON",Chalk River,129900
"LT 54 INTERLAKEN CRT The Blue Mountains, ON",The Blue Mountains,449500
"911 Partington Windsor, ON",University,139900
"2520 FALCONBRIDGE RD Garson, ON",Sudbury,189500
"592 Golf Course Rd Huntsville, ON",Huntsville,4600000
"#172 - 28 STADIUM RD S Toronto, ON",Niagara,539000
"20 WINDING WOODS Crescent London, ON",Medway,239900
"475 GREY Street London, ON",Central London,979000
"#504 - 111 FORSYTHE ST Oakville, ON",Oakville,1098000
"1080 Morand Windsor, ON",Roseland,284900
"5954 LINE 87 North Perth, ON",Listowel,950000
". Drummond St Brighton, ON",Brighton,220000
"44 - 3050 ROTARY Way Burlington, ON",Burlington,445000
"55 Nottawasaga St Orillia, ON",Orillia,529900
"#103 - 1 York Gate Blvd Toronto, ON",Jane and Finch,185000
"520 4TH AVENUE A West Owen Sound, ON",Owen Sound,395000
"29 GREENE DR Brampton, ON",Brampton,399000
"#304 - 60 Sidney Belsey Cres Toronto, ON",Mount Dennis,409000
"#511 - 44 GERRARD ST W Toronto, ON",Toronto,375000
"100 Ontario St Collingwood, ON",Collingwood,985000
"1 - 745 FANSHAWE PARK Road West London, ON",Fox Hollow,150000
"5286 FRANK KENNY ROAD Vars, ON",Navan - Vars,439750
"13237 HIGHWAY 41 North Frontenac, ON",Northbrook,73900
"#1607 - 195 Besserer Street Ottawa, ON",Ottawa,298000
"31 Chestnut Street Ottawa, ON",Old Ottawa East,1739000
"33 - 80 CENTRE Street London, ON",Southcrest,249900
"136606 GREY ROAD 12 Grey Highlands, ON",Markdale,775000
"850 DATZELL Lane East Kingston, ON",Bayridge West,189900
"9821 CHIPPEWA RD W Hamilton, ON",Mount Hope,1850000
"Big Island Huntsville, ON",Novar,137500
"409 - 260 VILLAGEWALK Boulevard London, ON",Sunningdale,454000
"#15 - 1125 Bloor St Mississauga, ON",Mississauga,150000
"53 GOLDEN SPRING DR Brampton, ON",Brampton,509900
"747 Miller Park Ave Bradford West Gwillimbury, ON",Bradford West Gwillimbury,829000
"239 &amp; V/L Lauzon Windsor, ON",Riverside,1100000
"#509 - 265 WESTCOURT PL Waterloo, ON",Waterloo,238000
"28 INDIAN HARBOUR Road Northern Bruce Peninsula, ON",Tobermory,237000
"#36 Ck3 - 2493 CANBORO RD E Pelham, ON",Welland,28000
"737 AVENUE RD Toronto, ON",Toronto,2399900
"1341 MARENTETTE Windsor, ON",Walkerville,134900
"73 Pinegrove Ave Toronto, ON",Birch Cliff,819900
"#301 - 714 THE WEST MALL S Toronto, ON",Eringate - Centennial - West Deane,289000
"Lot 27 Nightshade Place Greely, ON",Greely,144900
"1387 Giffel Rd Sarnia, ON",Sarnia,269900
"841 Lockwood Circ Newmarket, ON",Stonehaven,1568000
"#406 - 3420 EGLINTON AVE E Toronto, ON",Scarborough Village,220000
"4 MEADOWLILY Road North London, ON",Hamilton Road,1100000
"1387 ORILLIA STREET Ottawa, ON",Alta Vista,499900
"1305 Indian Road Mississauga, ON",Mississauga,3988000
"1758 Leduc Crescent Orleans, ON",Orléans,549900
"248 Madhu Crescent Ottawa, ON",Carleton Heights - Rideauview,1290000
"260 Simpson Cr London, ON",Argyle,203000
"2317 Southcott Rd Pickering, ON",Pickering,999000
"114 Herald Avenue Oakville, ON",Kerr Village,1500
"LOT 4 ST. PAUL Windsor, ON",Riverside,55000
"1022 WYANDOTTE  W Windsor, ON",University,165000
"4740 VALLEY Way Niagara Falls, ON",Niagara Falls,549000
"1584 BLOHM DRIVE Ottawa, ON",Hunt Club,482900
"#2307 - 2330 Bridletowne Circ Toronto, ON",Milliken,499900
"626 Ball Rd Uxbridge, ON",Uxbridge,1299900
"105 HOLITMAN DRIVE Ottawa, ON",New Barrhaven,338800
"15 Glenholm Drive Guelph, ON",Guelph,1175000
"Part 2 CALVIN ROAD Haley Station, ON",Haley Station,35000
"1612 GRANT STREET Cornwall, ON",Cornwall,309900
"240 MILLPOND Place Kingston, ON",Cataraqui North,514200
"1980 RIVERTON ST Oshawa, ON",Taunton,749900
"3242 SCOTCH PINE GATE Mississauga, ON",Mississauga,849900
"204 2351 Royal Windsor Drive Mississauga, ON",Mississauga,449000
"1185 STEPHENSON Drive Burlington, ON",Burlington,649900
"513 #20 Highway Stoney Creek, ON",Stoney Creek,799000
"190 Talbot Essex, ON",Essex,13
"#1103 - 32 DAVENPORT RD Toronto, ON",Toronto,735000
"#320 - 200 SILVER STAR BLVD Toronto, ON",Milliken,28000
"415 Louise Ave Timmins, ON",Timmins,169900
"#A&amp;B - 143 WEBER ST N Waterloo, ON",Waterloo,610000
"29 Brush Cr Amherstburg, ON",Amherstburg,164900
"4 SAUNDERS AVE Toronto, ON",Roncesvalles Village,950000
"270 Cameron St Sarnia, ON",Sarnia,81900
"66 OTTAWA STREET Chalk River, ON",Chalk River,126500
"177 Tumbledown Rd Leeds And The 1000 Islands, ON",Lansdowne,549900
"6 Centre St Lansdowne, ON",Lansdowne,189900
"2124 Wayne Avenue Ottawa, ON",Woodroffe - Lincoln Heights,729000
"#1204 - 51 EAST LIBERTY ST Toronto, ON",Liberty Village,509900
"576 LAMBTON Street London, ON",North London,299900
"9191 Highway 17 Bruce Mines, ON",Bruce Mines,149900
"20 - 40 FAIRFAX Court London, ON",Medway,135000
"7 PLAYFAIR Court Ancaster, ON",Ancaster,1388000
"2565 BIRCH CRES Mississauga, ON",Mississauga,800000
"1182 THAMESRIDGE CR London, ON",River Bend,599900
"265 C EVEREST PRIVATE Ottawa, ON",Ottawa,329900
"653 VISCOUNT Road London, ON",Highland,339275
"1554 HIDDEN VALLEY RD Huntsville, ON",Huntsville,349900
"#2010 - 33 Sheppard Ave Toronto, ON",Willowdale,495000
"308 SUMMER SKY STREET Ottawa, ON",Orléans,409900
"96 FREELTON Road Flamborough, ON",Flamborough,279900
"1054 Rosanna Ave Kingston, ON",Kingston,456900
"491 BEACH BLVD Hamilton, ON",Hamilton Beach B,549900
"334 Knox Avenue Timmins, ON",Timmins,44900
"211 ROBINSON Street Hamilton, ON",Kirkendall North,599000
"LOTS 9 -14 BLANCHFIELD RD Southampton, ON",Southampton,109900
"#104 - 2261 Lake Shore Blvd Toronto, ON",Mimico,369000
"45 Golfview Dr Bancroft, ON",Bancroft,444700
"326 RACEY TR Milton, ON",Milton,625000
"#709 - 3650 Kingston Rd Toronto, ON",Scarborough Village,275000
"10 Stinson Avenue Ottawa, ON",Bells Corners East,449000
"#1908 - 23 LORRAINE DR Toronto, ON",Willowdale,419900
"915 JOSEPHINE Windsor, ON",University,69900
"302 Killarney Crt Oshawa, ON",Lakeview,349900
"1402 EVERTON ST Pickering, ON",Pickering,475000
"436 Division St Kingston, ON",Williamsville,174900
"#2008 - 5001 Finch Ave Toronto, ON",Agincourt,339800
"1300 Bloor Street Mississauga, ON",Dixie,959900
"28 - 175 INGERSOLL Street Ingersoll, ON",Ingersoll,231704
"3090 STILLMEADOW Windsor, ON",Forest Glade,234000
"#Upper - 712 BLOOR ST W Toronto, ON",Toronto,69000
"332 King Street Waterloo, ON",Waterloo,999900
"904 Redtail Court Kitchener, ON",Bridgeport North,672900
"1595 DIGBY STREET Ottawa, ON",Elmvale - Eastway - Riverview - Riverview Park West,435000
"#808 - 3380 EGLINTON AVE E Toronto, ON",Scarborough Village,209900
"#1909 - 220 BURNHAMTHORPE RD W Mississauga, ON",Mississauga,359900
"#1 - 40 CASTLE ROCK DR Richmond Hill, ON",Richmond Hill,549000
"2094 Dufferin St Toronto, ON",Fairbank,648888
"14 SHASTA DR Vaughan, ON",Thornhill,3988000
"6782 STANMORE STREET Ottawa, ON",Greely,688000
"#212 - 3255 Highway 7 Rd Markham, ON",Markham,488000
"#A14 - 2200 Brock Rd Pickering, ON",Pickering,49000
"14 Williamsburg Road Kitchener, ON",Laurentian Hills,174900
"2306 WHISTLING SPRINGS CRES Oakville, ON",West Oak Trails,799900
"464 Rogers St Peterborough, ON",Peterborough,350000
"51 PHILIPS LAKE CRT Richmond Hill, ON",Richmond Hill,1550000
"#306 - 1785 Eglinton Ave Toronto, ON",Victoria Village,359000
"72 Great Oak Dr Toronto, ON",Princess - Rosethorn,1499900
"20537 Shaws Creek Rd Caledon, ON",Caledon,1750000
"236 STARLIGHT PLACE Ottawa, ON",Munster Hamlet - Richmond,449900
"193 Silver Aspen Crescent Kitchener, ON",Forest Heights,185000
"#41 - 12 AMY LANE Hamilton, ON",Riverdale West,249999
"198 Parrott Dr Belleville, ON",Belleville,309000
"377 EMERALD Street Hamilton, ON",Industrial Sector A and Keith,189900
"13 Fieldstone Lane Caledon, ON",Caledon,879900
"#2210 - 3515 KARIYA DR Mississauga, ON",Mississauga,259900
"1585 RAMAR LANE Ottawa, ON",Metcalfe,539900
"386 Creek Path Avenue Oakville, ON",Bronte,1475000
"6370 SECOND LINE ROAD S Kars, ON",Manotick - North Gower,550000
"LOT 32 PRINCIPAL ST Verner, ON",Verner,19000
"141 Bay St Quinte West, ON",Trenton,130000
"4260 CONCESSION 8 Windsor, ON",Sandwich South,149900
"1112 Stephenson Road 2 West Utterson, ON",Huntsville,49500
"#1501 - 3 REAN DR Toronto, ON",Bayview Village,428000
"#1212 - 62 FOREST MANOR RD Toronto, ON",Henry Farm,329000
"Welch Rd Minden, ON",Minden,39900
"110 OXFORD ST West London, ON",West London,299500
"6230 Disputed LaSalle, ON",LaSalle,539900
"1105 JALNA BL|Unit 107 London, ON",White Oaks,54900
"196 Edward St Wingham, ON",Wingham,219900
"88 Dundas (belleville) St Belleville, ON",Belleville,153900
"12319 LAND O NOD ROAD Merrickville, ON",North Augusta,259000
"1439 Lillian Windsor  Ontario Canada, ON",Walkerville,129900
"160 Millwood Pkwy Vaughan, ON",Vaughan,3288000
"183 Norfolk Street Guelph, ON",Guelph,639900
"#44 - 384 YONGE ST Toronto, ON",Toronto,340000
"0000 BARNET BOULEVARD Renfrew, ON",Renfrew,199000
"1235 LYONS LaSalle, ON",Windsor,589900
"#808 - 5 LISA ST Brampton, ON",Brampton,339800
"586 ECLIPSE Walk London, ON",Uplands,564900
"32 Selleck Drive Richmond Hill, ON",Richmond Hill,1695000
"#617 - 2480 Prince Michael Dr Oakville, ON",Oakville,344000
"5303 PLANK RD GORES LANDING, ON",Gores Landing,1295000
